i,j,lat,lon,RH;;;;
3;22;330.488;-119,26;67,79
3;23;330.488;-119.228;67,78
3;24;330.488;-119.195;67,74
3;25;330.488;-119.163;70,20
3;26;330.488;-119,13;72,04
3;27;330.488;-119.098;74,54
3;28;330.488;-119.065;77,18
3;29;330.488;-119.033;79,75
3;30;330.488;-119;81,75
3;31;330.488;-118.968;83,46
3;32;330.488;-118.936;84,07
3;33;330.488;-118.903;84,99
3;34;330.488;-118.871;85,05
3;35;330.488;-118.838;84,68
3;36;330.488;-118.806;84,64
3;37;330.488;-118.773;84,75
3;38;330.488;-118.741;84,18
3;39;330.488;-118.708;83,54
3;40;330.488;-118.676;81,68
3;41;330.488;-118.643;81,10
3;42;330.488;-118.611;81,44
3;43;330.488;-118.579;82,86
3;44;330.488;-118.546;81,88
3;45;330.488;-118.514;81,23
3;46;330.488;-118.481;76,47
3;47;330.488;-118.449;74,42
3;48;330.488;-118.416;74,34
3;49;330.488;-118.384;76,24
3;50;330.488;-118.351;76,69
3;51;330.488;-118.319;76,19
3;52;330.488;-118.286;73,94
3;53;330.488;-118.254;72,40
3;54;330.488;-118.221;71,16
3;55;330.488;-118.189;70,08
3;56;330.488;-118.157;68,80
3;57;330.488;-118.124;69,83
3;58;330.488;-118.092;69,24
3;59;330.488;-118.059;70,67
3;60;330.488;-118.027;69,14
3;61;330.488;-117.994;68,21
3;62;330.488;-117.962;67,29
3;63;330.488;-117.929;66,57
3;64;330.488;-117.897;65,96
3;65;330.488;-117.864;66,03
3;66;330.488;-117.832;66,53
3;67;330.488;-117.799;67,61
3;68;330.488;-117.767;68,73
3;69;330.488;-117.735;68,64
3;70;330.488;-117.702;68,45
3;71;330.488;-117,67;67,98
3;72;330.488;-117.637;66,67
3;73;330.488;-117.605;64,82
3;74;330.488;-117.572;62,98
3;75;330.488;-117,54;61,19
3;76;330.488;-117.507;59,21
3;77;330.488;-117.475;58,15
3;78;330.488;-117.442;57,76
3;79;330.488;-117,41;58,17
3;80;330.488;-117.378;57,62
3;81;330.488;-117.345;54,97
3;82;330.488;-117.313;49,91
3;83;330.488;-117,28;44,99
3;84;330.488;-117.248;41,37
3;85;330.488;-117.215;39,67
3;86;330.488;-117.183;38,38
3;87;330.488;-117,15;37,27
3;88;330.488;-117.118;36,22
3;89;330.488;-117.085;35,11
3;90;330.488;-117.053;33,86
3;91;330.488;-117,02;31,98
3;92;330.488;-116.988;30,61
3;93;330.488;-116.956;29,57
3;94;330.488;-116.923;29,67
3;95;330.488;-116.891;28,68
3;96;330.488;-116.858;26,97
3;97;330.488;-116.826;24,42
3;98;330.488;-116.793;23,62
3;99;330.488;-116.761;23,80
4;1;33.076;-119.942;75,90
4;2;33.076;-119.909;74,39
4;3;33.076;-119.877;72,38
4;4;33.076;-119.844;69,66
4;5;33.076;-119.812;67,39
4;6;33.076;-119,78;63,67
4;7;33.076;-119.747;62,63
4;8;33.076;-119.715;62,82
4;9;33.076;-119.682;62,62
4;10;33.076;-119,65;61,22
4;11;33.076;-119.617;57,91
4;12;33.076;-119.585;55,86
4;13;33.076;-119.552;58,57
4;14;33.076;-119,52;62,31
4;15;33.076;-119.487;64,43
4;16;33.076;-119.455;65,13
4;17;33.076;-119.422;65,78
4;18;33.076;-119,39;67,11
4;19;33.076;-119.358;68,16
4;20;33.076;-119.325;68,76
4;21;33.076;-119.293;69,23
4;22;33.076;-119,26;69,19
4;23;33.076;-119.228;69,92
4;24;33.076;-119.195;69,23
4;25;33.076;-119.163;68,94
4;26;33.076;-119,13;69,38
4;27;33.076;-119.098;71,57
4;28;33.076;-119.065;75,35
4;29;33.076;-119.033;79,04
4;30;33.076;-119;81,40
4;31;33.076;-118.968;82,49
4;32;33.076;-118.936;83,71
4;33;33.076;-118.903;85,27
4;34;33.076;-118.871;84,83
4;35;33.076;-118.838;84,46
